Index	Intensity	Intensity
954	413.42995936331914	4690
955	413.70350499604103	4728
956	413.9770726562729	4766
957	414.2506623579012	4789
958	414.5242741148121	4816
959	414.79790794089195	4828
960	415.0715638500268	4879
961	415.34524185610314	4907
962	415.6189419730071	4927
963	415.8926642146249	4945
964	416.1664085948429	4983
965	416.44017512754726	5026
966	416.7139638266244	5058
967	416.9877747059603	5085
968	417.26160777944153	5113
969	417.53546306095404	5136
970	417.80934056438434	5171
971	418.0832403036186	5187
972	418.3571622925431	5222
973	418.63110654504396	5244
974	418.9050730750075	5274
975	419.17906189632004	5303
976	419.4530730228679	5342
977	419.72710646853716	5362
978	420.0011622472142	5395
979	420.2752403727852	5421
980	420.5493408591366	5457
981	420.82346372015434	5475
982	421.0976089697248	5519
983	421.3717766217344	5543
984	421.64596669006926	5555
985	421.92017918861563	5581
986	422.1944141312598	5631
987	422.46867153188805	5658
988	422.74295140438664	5682
989	423.01725376264164	5710
990	423.29157862053955	5734
991	423.56592599196654	5749
992	423.8402958908089	5782
993	424.11468833095273	5806
994	424.3891033262845	5844
995	424.66354089069034	5867
996	424.9380010380564	5894
997	425.21248378226926	5923
998	425.4869891372149	5962
999	425.7615171167797	5986
1000	426.0360677348499	6014
1001	426.3106410053117	6034
1002	426.5852369420513	6078
1003	426.85985555895525	6093
1004	427.1344968699094	6126
1005	427.40916088880033	6160
1006	427.68384762951416	6191
1007	427.9585571059372	6195
1008	428.2332893319556	6244
1009	428.5080443214557	6279
1010	428.78282208832377	6310
1011	429.057622646446	6333
1012	429.33244600970875	6352
1013	429.6072921919981	6382
1014	429.8821612072005	6425
1015	430.1570530692021	6447
1016	430.4319677918892	6478
1017	430.706905389148	6512
1018	430.98186587486487	6543
1019	431.2568492629258	6575
1020	431.53185556721746	6613
1021	431.80688480162576	6645
1022	432.0819369800371	6676
1023	432.3570121163377	6701
1024	432.63211022441396	6726
1025	432.90723131815184	6757
1026	433.1823754114379	6804
1027	433.4575425181581	6847
1028	433.73273265219905	6881
1029	434.00794582744663	6911
1030	434.28318205778737	6940
1031	434.5584413571074	6970
1032	434.83372373929296	7009
1033	435.1090292182305	7032
1034	435.38435780780605	7068
1035	435.65970952190594	7108
1036	435.9350843744164	7137
1037	436.2104823792238	7149
1038	436.4859035502143	7188
1039	436.76134790127423	7242
1040	437.0368154462898	7285
1041	437.3123061991471	7320
1042	437.58782017373267	7357
1043	437.86335738393257	7382
1044	438.1389178436332	7425
1045	438.4145015667207	7480
1046	438.6901085670813	7512
1047	438.9657388586014	7554
1048	439.2413924551672	7587
1049	439.517069370665	7644
1050	439.79276961898086	7681
1051	440.06849321400125	7731
1052	440.34424016961225	7753
1053	440.62001049970036	7798
1054	440.8958042181516	7821
1055	441.17162133885233	7878
1056	441.44746187568876	7925
1057	441.7233258425473	7956
1058	441.999213253314	8015
1059	442.27512412187514	8061
1060	442.5510584621171	8104
1061	442.8270162879261	8154
1062	443.10299761318834	8208
1063	443.37900245179014	8241
1064	443.65503081761767	8285
1065	443.9310827245573	8344
1066	444.2071581864951	8379
1067	444.4832572173176	8427
1068	444.7593798309108	8470
